genomefile,brieftax,f_major,f_ident,f_removed,n_reason_1,n_reason_2,n_reason_3,refsize,ratio,clean_bp,clean_n,dirty_n,dirty_bp,missed_n,missed_bp,taxguessed,taxprovided,comment
TARA_RED_MAG_00011.fa,genus g__UBA7971,0.9992617201919527,0.7875,0.0007618443348247961,0,1,0,3947000,0.87,3452142,362,1,2632,5,15299,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__AAA164-E04;g__UBA7971;s__UBA7971 sp002686885,,
TARA_RED_MAG_00014.fa,genus g__UBA6955,0.9571544058205336,0.7556505803298718,0.03097579359471193,0,1,5,1368000,1.14,1563319,27,6,49973,0,0,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2979;f__UBA2979;g__UBA6955;s__UBA6955 sp002716405,,
TARA_RED_MAG_00015.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00016.fa,genus g__UBA11657,1.0,0.9475012619888945,0.0,0,0,0,2153000,0.91,1961043,54,0,0,0,0,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA11657;g__UBA11657;s__UBA11657 sp002377585,,
TARA_RED_MAG_00018.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00019.fa,genus g__UBA11657,0.9993788819875776,0.8669897684437264,0.0,0,0,0,1978000,0.94,1853706,37,0,0,0,0,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA11657;g__UBA11657;s__UBA11657 sp002296125,,
TARA_RED_MAG_00020.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00021.fa,genus g__UBA12382,0.9327586206896552,0.4865771812080537,0.03541861157423454,1,1,4,1099000,1.04,1143790,62,6,41999,0,0,d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacteriales;f__UBA12382;g__UBA12382;s__UBA12382 sp002503845,,
TARA_RED_MAG_00022.fa,genus g__Oleibacter,0.9997182304874612,0.9932829554995802,0.0010756885897946918,0,1,0,3909000,0.93,3651401,41,1,3932,1,5777,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Oleibacter;s__Oleibacter sp002724925,,
TARA_RED_MAG_00023.fa,genus g__GCA-2718415,0.996629213483146,0.5661577608142494,0.039581663895508636,0,2,0,1070000,1.38,1471795,25,2,60657,0,0,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__Bin127;g__GCA-2718415;s__GCA-2718415 sp002718415,,
TARA_RED_MAG_00024.fa,genus g__UBA3505,0.9929458239277652,0.8924704104759507,0.008117324815505282,1,5,3,3997000,1.01,4031890,224,9,32996,2,5855,d__Bacteria;p__Myxococcota;c__UBA9042;o__UBA3505;f__UBA3505;g__UBA3505;s__UBA3505 sp002728755,,
TARA_RED_MAG_00025.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00026.fa,genus g__UBA2966,0.9987163029525032,0.8807235726399095,0.001460924045610941,0,0,1,3960000,0.9,3581531,324,1,5240,3,9913,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA2966;f__UBA2966;g__UBA2966;s__UBA2966 sp002348365,,
TARA_RED_MAG_00028.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00029.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00030.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00031.fa,genus g__UBA6926,1.0,0.6832350463352991,0.0,0,0,0,1253000,0.94,1182310,16,0,0,1,3771,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA6926;f__UBA6926;g__UBA6926;s__UBA6926 sp002450835,,
TARA_RED_MAG_00032.fa,genus g__GCA-2724675,0.9992181391712275,0.9263640753259295,0.0017715196781548765,0,2,0,4747000,0.88,4192344,431,2,7440,7,22059,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA9615;f__UBA9615;g__GCA-2724675;s__GCA-2724675 sp002724675,,
TARA_RED_MAG_00033.fa,genus g__UBA2962,1.0,0.7998691955526488,0.0,0,0,0,1436000,1.06,1522479,34,0,0,0,0,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__UBA2962;g__UBA2962;s__UBA2962 sp002728115,,
TARA_RED_MAG_00034.fa,genus g__GCA-2717225,0.998805256869773,0.6835443037974683,0.0,0,0,0,2731000,0.89,2440868,84,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__GCA-2717225;s__GCA-2717225 sp002717225,,
TARA_RED_MAG_00035.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00036.fa,genus g__UBA8437,0.9996279069767442,0.9219554030874786,0.000466534237451256,0,1,0,5704000,1.02,5791084,322,1,2703,1,3454,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA8437;s__UBA8437 sp002724315,,
TARA_RED_MAG_00037.fa,genus g__GCA-2725445,0.9954337899543378,0.745985401459854,0.005697130475585036,0,2,1,1644000,1.22,2006711,242,3,11498,3,9983,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA998;f__UBA3002;g__GCA-2725445;s__GCA-2725445 sp002725445,,
TARA_RED_MAG_00038.fa,genus g__GCA-002708145,0.9982440737489026,0.8748079877112135,0.0,0,0,0,1308000,1.01,1318137,137,0,0,1,3073,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__Bin127;g__GCA-002708145;s__GCA-002708145 sp002728715,,
TARA_RED_MAG_00039.fa,genus g__GCA-002725925,0.9371980676328503,0.10946589106292967,0.06121167591385547,3,5,1,1577000,1.12,1765797,158,9,115135,2,7425,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__Bin127;g__GCA-002725925;s__GCA-002725925 sp002714085,,
TARA_RED_MAG_00040.fa,genus g__UBA2589,0.9989653388515262,0.9087917254348848,0.016593649935395225,4,0,1,2213000,0.94,2077026,243,5,35047,3,7753,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__UBA2589 sp002348465,,
TARA_RED_MAG_00041.fa,genus g__UBA11872,0.9939106901217862,0.6925960637300843,0.03108097431649343,0,3,1,2072000,0.99,2048071,72,4,65698,0,0,d__Bacteria;p__Chloroflexota_B;c__UBA11872;o__UBA11872;f__UBA11872;g__UBA11872;s__UBA11872 sp002433065,,
TARA_RED_MAG_00042.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00043.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00044.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00045.fa,genus g__UBA2964,0.9995271867612293,0.8841973244147158,0.0,0,0,0,1946000,1.28,2493810,335,0,0,7,23607,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__UBA2964;g__UBA2964;s__UBA2964 sp002348425,,
TARA_RED_MAG_00046.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00047.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00048.fa,genus g__UBA9410,0.9976145038167938,0.7520631503408683,0.010600304791299257,0,2,0,2617000,1.06,2774813,121,2,29729,0,0,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__UBA9410;s__UBA9410 sp002348705,,
TARA_RED_MAG_00049.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00050.fa,genus g__UBA8437,0.9932553956834532,0.8370342491531803,0.008939524100006745,1,3,5,5787000,0.92,5348353,631,9,48243,9,31615,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA8437;s__UBA8437 sp002724415,,
TARA_RED_MAG_00051.fa,genus g__GCA-002707905,0.9981378026070763,0.34689922480620156,0.0035640756966237707,0,1,0,914000,1.66,1513913,166,1,5415,3,10912,d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__S15-B10;g__GCA-002707905;s__GCA-002707905 sp002707905,,
TARA_RED_MAG_00052.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00053.fa,genus g__UBA6952,0.585635359116022,0.1499585749792875,0.1206074891324028,1,0,12,1339000,0.79,1058822,109,13,145216,2,7390,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA6952;f__UBA6952;g__UBA6952;s__UBA6952 sp002450515,,
TARA_RED_MAG_00054.fa,genus g__GCA-2724185,0.998868778280543,0.949516648764769,0.004542888024908449,1,1,0,2690000,0.69,1851162,96,2,8448,1,3124,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__GCA-2724185;s__GCA-2724185 sp002724185,,
TARA_RED_MAG_00055.fa,genus g__MGIIa-K2,0.978688524590164,0.3425042111173498,0.015935686789045778,0,3,1,1612000,1.11,1794026,119,4,29052,0,0,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-K2;s__MGIIa-K2 sp002719395,,
TARA_RED_MAG_00057.fa,genus g__UBA2970,0.9992099025546484,0.7364235841737781,0.0033586186348933417,0,2,0,4518000,1.18,5322058,627,2,17935,7,22798,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__AAA164-E04;g__UBA2970;s__UBA2970 sp002348345,,
TARA_RED_MAG_00059.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00060.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00061.fa,genus g__UBA3495,0.9992520568436799,0.810794420861128,0.0021278188123035023,0,1,0,2096000,0.78,1639970,230,1,3497,3,11262,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA3495;s__UBA3495 sp002724585,,
TARA_RED_MAG_00062.fa,genus g__MGIIb-O2,0.9957081545064378,0.544392523364486,0.0,0,0,0,1155000,1.1,1266249,176,0,0,6,18364,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O2;s__MGIIb-O2 sp002686525,,
TARA_RED_MAG_00063.fa,genus g__UBA2965,0.9168724279835391,0.8741007194244604,0.0919405109036753,0,28,28,3233000,0.79,2549871,326,56,258173,5,17455,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA2965;s__UBA2965 sp002348385,,
TARA_RED_MAG_00064.fa,genus g__UBA2963,0.9833822091886608,0.7055172413793104,0.0372732447896684,1,3,4,1157000,1.2,1390137,172,8,53821,5,19300,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2963;f__UBA2963;g__UBA2963;s__UBA2963 sp003215215,,
TARA_RED_MAG_00065.fa,genus g__UBA887,0.9493041749502982,0.7750385208012327,0.05706587934592491,0,4,6,2322000,0.56,1288990,101,10,78009,5,17538,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA887;s__UBA887 sp002724575,,
TARA_RED_MAG_00066.fa,genus g__GCA-2728255,0.9938650306748467,0.8850678733031674,0.011229695758101423,0,1,1,2401000,0.47,1121752,80,2,12740,3,9795,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7887;f__UBA7887;g__GCA-2728255;s__GCA-2728255 sp002728255,,
TARA_RED_MAG_00067.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00068.fa,genus g__GCA-2712105,0.9754901960784313,0.37396883593033914,0.03281579022285241,0,5,1,871000,1.21,1053193,172,6,35734,3,9659,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__UBA1859;g__GCA-2712105;s__GCA-2712105 sp002712105,,
TARA_RED_MAG_00069.fa,genus g__GCA-2718595,0.9079136690647482,0.5542264752791068,0.07462012275991393,1,8,10,1818000,0.61,1114286,25,19,89853,0,0,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__GCA-2718595;s__GCA-2718595 sp002718595,,
TARA_RED_MAG_00070.fa,genus g__UBA1328,0.96964586846543,0.3734256926952141,0.014846201876208689,0,2,2,2039000,0.76,1557273,161,4,23468,2,5952,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__Bin127;g__UBA1328;s__UBA1328 sp002306745,,
TARA_RED_MAG_00071.fa,genus g__UBA6614,0.9491758241758241,0.3600395647873393,0.03885292386190013,3,3,6,3602000,0.55,1977167,326,12,79924,10,35636,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1100;g__UBA6614;s__UBA6614 sp002721895,,
TARA_RED_MAG_00072.fa,genus g__MGIIa-K1,0.9313725490196079,0.8707317073170732,0.07707522931741002,1,4,12,1771000,0.85,1509449,194,17,126057,3,10001,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-K1;s__MGIIa-K1 sp002727515,,
TARA_RED_MAG_00074.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00075.fa,genus g__GCA-002723415,0.9918588873812755,0.8490783410138248,0.0036718086424654536,0,0,1,1869000,0.44,828146,21,1,3052,0,0,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__GCA-002723415;g__GCA-002723415;s__GCA-002723415 sp002723415,,
TARA_RED_MAG_00076.fa,genus g__UBA9611,0.9961330239752514,0.7015735214324471,0.012927250451006686,0,3,0,2545000,0.72,1841706,259,3,24120,4,12195,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA9611;s__UBA9611 sp002721995,,
TARA_RED_MAG_00077.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00078.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00079.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00080.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00081.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00082.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00083.fa,genus g__UBA8592,0.9947753396029259,0.7935323383084577,0.025402214892982295,5,0,2,1792000,0.65,1172830,181,7,30569,5,14956,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__UBA8592;s__UBA8592 sp002724825,,
TARA_RED_MAG_00084.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00085.fa,genus g__UBA2968,1.0,0.908157444381061,0.0,0,0,0,5323000,0.34,1812972,62,0,0,1,2697,d__Bacteria;p__Latescibacterota;c__UBA2968;o__UBA2968;f__UBA2968;g__UBA2968;s__UBA2968 sp002727195,,
TARA_RED_MAG_00086.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00087.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00089.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00090.fa,genus g__MGIIa-L1,1.0,0.8442521631644005,0.0,0,0,0,1952000,0.84,1631684,187,0,0,3,8013,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp002729095,,
TARA_RED_MAG_00091.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00092.fa,genus g__UBA3496,1.0,0.9218967921896792,0.0,0,0,0,2270000,0.91,2069335,70,0,0,1,3184,d__Bacteria;p__UBA8248;c__UBA8248;o__UBA8248;f__UBA3496;g__UBA3496;s__UBA3496 sp002377645,,
TARA_RED_MAG_00093.fa,genus g__UBA9264,0.9996408045977011,0.9174493326742462,0.0013566949802774335,0,2,0,7714000,0.79,6131591,333,2,8330,1,3198,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA9264;s__UBA9264 sp002724245,,
TARA_RED_MAG_00094.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00096.fa,genus g__MB11C04,0.7849829351535836,0.1453373015873016,0.054471698186644456,1,13,11,1840000,1.06,1943454,420,25,111962,8,24901,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002171765,,
TARA_RED_MAG_00097.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00098.fa,genus g__MB11C04,0.994579945799458,0.666967916854948,0.00284570002065355,0,1,1,2430000,0.91,2220882,395,2,6338,8,25435,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002692605,,
TARA_RED_MAG_00099.fa,genus g__GCA-002722245,0.9987812309567337,0.828369510348309,0.0,0,0,0,2559000,0.79,2023840,364,0,0,8,22289,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__GCA-002722245;s__GCA-002722245 sp002717515,,
TARA_RED_MAG_00100.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00101.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00102.fa,genus g__UBA830,0.9751381215469613,0.32819582955575705,0.015289789375726883,0,5,2,3042000,0.7,2135350,401,7,33156,8,29190,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__UBA830;g__UBA830;s__UBA830 sp002471575,,
TARA_RED_MAG_00103.fa,genus g__Erythrobacter_A,0.874931129476584,0.6156716417910447,0.13903511726929518,18,8,14,2602000,0.99,2568557,400,40,414790,6,19254,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__Erythrobacter_A sp002723655,,
TARA_RED_MAG_00104.fa,genus g__Marinobacter,0.9643605870020965,0.4963579604578564,0.06283527548144902,9,8,7,4094000,0.67,2743322,472,24,183935,11,38045,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__Marinobacter hydrocarbonoclasticus,,
TARA_RED_MAG_00105.fa,genus g__Erythrobacter_A,0.9706498951781971,0.7147852147852148,0.027330718666055548,5,8,1,3117000,0.65,2011803,366,14,56529,10,32221,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__Erythrobacter_A citreus,,
TARA_RED_MAG_00106.fa,genus g__EC70,0.9711055276381909,0.32663110381616745,0.026919151283690376,2,10,2,2433000,0.98,2377725,503,14,65777,13,37701,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__EC70 sp002684575,,
TARA_RED_MAG_00108.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00109.fa,genus g__GCA-2727315,0.9817927170868347,0.7749638205499276,0.08489103819422907,0,6,4,2296000,1.08,2478547,95,10,229925,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA6615;f__UBA6615;g__GCA-2727315;s__GCA-2727315 sp002727315,,
TARA_RED_MAG_00110.fa,genus g__UBA6615,0.9975161450571287,0.9406542056074766,0.0,0,0,0,2336000,0.92,2154784,15,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA6615;f__UBA6615;g__UBA6615;s__UBA6615 sp002937505,,
TARA_RED_MAG_00111.fa,genus g__GCA-002728675,1.0,0.7803442028985508,0.0,0,0,0,4535000,0.49,2205644,384,0,0,4,12519,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-002728675;s__GCA-002728675 sp002728675,,
TARA_RED_MAG_00112.fa,genus g__None,0.2857142857142857,0.0005337806923898125,0.004725694625975567,0,13,0,0,0.0,13021329,2908,13,61827,77,240144,,d__Eukaryota;p__None;c__None;o__None;f__None;g__None;s__None,
TARA_RED_MAG_00113.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00114.fa,genus g__None,0.696078431372549,0.011291929591497841,0.02254311478339374,0,23,16,0,0.0,9046991,2003,39,208651,61,190667,,d__Eukaryota;p__None;c__None;o__None;f__None;g__None;s__None,
TARA_RED_MAG_00115.fa,genus g__UBA11883,0.8947368421052632,0.2947080291970803,0.050577698688621234,0,5,14,4011000,0.52,2074370,455,19,110506,14,45609,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA11883;s__UBA11883 sp002714565,,
TARA_RED_MAG_00116.fa,genus g__None,0.5047619047619047,0.05167322834645669,0.21518301895845512,0,3,10,0,0.0,1602962,93,13,439504,1,4294,,d__Eukaryota;p__None;c__None;o__None;f__None;g__None;s__None,
TARA_RED_MAG_00117.fa,genus g__UBA2968,1.0,0.9460976979225154,0.0,0,0,0,5323000,0.67,3555685,95,0,0,0,0,d__Bacteria;p__Latescibacterota;c__UBA2968;o__UBA2968;f__UBA2968;g__UBA2968;s__UBA2968 sp002727195,,
TARA_RED_MAG_00118.fa,genus g__None,0.7142857142857143,0.004192035133246831,0.06690460906660442,0,8,8,0,0.0,9433865,474,16,676425,3,12399,,d__Eukaryota;p__None;c__None;o__None;f__None;g__None;s__None,
TARA_RED_MAG_00119.fa,genus g__None,0.16,0.0016520187669331924,0.01779546020555407,0,22,1,0,0.0,14978908,2431,23,271386,47,152204,,d__Eukaryota;p__None;c__None;o__None;f__None;g__None;s__None,
TARA_RED_MAG_00120.fa,genus g__GCA-2724215,0.9961368653421634,0.8049755664149267,0.0013656945398002722,0,1,0,5392000,0.42,2285088,534,1,3125,19,57573,d__Bacteria;p__Latescibacterota;c__UBA2968;o__UBA8231;f__GCA-002724215;g__GCA-2724215;s__GCA-2724215 sp002724215,,
TARA_RED_MAG_00121.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00122.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_RED_MAG_00123.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_SOC_MAG_00001.fa,genus g__UBA2638,0.9819277108433735,0.7918473547267997,0.03350088516321651,0,0,3,2218000,1.01,2242738,20,3,77738,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA2638;s__UBA2638 sp002359735,,
TARA_SOC_MAG_00002.fa,genus g__Alteromonas_A,0.9880079946702198,0.674303683737646,0.008658978124995767,1,1,0,4371000,1.0,4391266,107,2,38356,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925,,
TARA_SOC_MAG_00003.fa,genus g__UBA974,1.0,0.8917333333333334,0.0,0,0,0,1953000,0.95,1857767,98,0,0,1,5496,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA974;s__UBA974 sp002339135,,
TARA_SOC_MAG_00004.fa,genus g__UBA6770,1.0,0.9468008626887131,0.0,0,0,0,3256000,0.83,2708830,120,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__1G12;g__UBA6770;s__UBA6770 sp002453255,,
TARA_SOC_MAG_00005.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_SOC_MAG_00006.fa,genus g__ASP10-05a,1.0,0.9128081779915814,0.0,0,0,0,2860000,0.58,1648770,103,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__ASP10-05a;s__ASP10-05a sp000981645,,
TARA_SOC_MAG_00007.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_SOC_MAG_00008.fa,,,,,,,,,,,,,,,,,,too few identifiable hashes; < 10%. provide a lineage for this genome.
TARA_SOC_MAG_00010.fa,genus g__TMED48,0.9957028852056476,0.8124688279301746,0.005218598588126555,0,1,1,2435000,0.84,2040612,179,2,10705,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__TMED48;s__TMED48 sp002339165,,
